Price,SP500,NASDAQ,VIX,GOLD,OIL
Ticker,^GSPC,^NDX,^VIX,GC=F,CL=F
Datetime,,,,,
2025-05-17 13:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-17 14:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-17 15:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-17 16:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-17 17:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-17 18:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-17 19:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-17 20:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-17 21:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-17 22:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-17 23:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 00:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 01:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 02:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 03:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 04:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 05:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 06:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 07:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 08:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 09:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 10:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 11:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 12:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 13:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 14:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 15:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 16:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 17:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 18:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 19:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 20:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 21:00:00+00:00,,,,3205.300048828125,62.4900016784668
2025-05-18 22:00:00+00:00,,,,3242.199951171875,62.63999938964844
2025-05-18 23:00:00+00:00,,,,3238.39990234375,62.63999938964844
2025-05-19 00:00:00+00:00,,,,3249.0,62.56999969482422
2025-05-19 01:00:00+00:00,,,,3222.0,62.34000015258789
2025-05-19 02:00:00+00:00,,,,3231.300048828125,62.38999938964844
2025-05-19 03:00:00+00:00,,,,3214.89990234375,62.33000183105469
2025-05-19 04:00:00+00:00,,,,3218.39990234375,62.189998626708984
2025-05-19 05:00:00+00:00,,,,3226.800048828125,62.18000030517578
2025-05-19 06:00:00+00:00,,,,3227.199951171875,62.0
2025-05-19 07:00:00+00:00,,,,3235.300048828125,62.16999816894531
2025-05-19 08:00:00+00:00,,,,3247.800048828125,62.060001373291016
2025-05-19 09:00:00+00:00,,,,3245.199951171875,61.970001220703125
2025-05-19 10:00:00+00:00,,,,3245.0,61.63999938964844
2025-05-19 11:00:00+00:00,,,,3246.699951171875,61.959999084472656
2025-05-19 12:00:00+00:00,,,,3231.89990234375,62.47999954223633
2025-05-19 13:00:00+00:00,,,,3232.699951171875,62.31999969482422
2025-05-19 14:00:00+00:00,,,,3236.89990234375,62.33000183105469
2025-05-19 15:00:00+00:00,,,,3234.60009765625,63.13999938964844
2025-05-19 16:00:00+00:00,,,,3234.39990234375,62.95000076293945
2025-05-19 17:00:00+00:00,,,,3228.699951171875,62.40999984741211
2025-05-19 18:00:00+00:00,,,,3235.800048828125,62.41999816894531
2025-05-19 19:00:00+00:00,,,,3235.39990234375,62.689998626708984
2025-05-19 20:00:00+00:00,,,,3232.199951171875,62.709999084472656
2025-05-19 21:00:00+00:00,,,,3232.199951171875,62.709999084472656
2025-05-19 22:00:00+00:00,,,,3229.300048828125,62.66999816894531
2025-05-19 23:00:00+00:00,,,,3224.800048828125,62.75
2025-05-20 00:00:00+00:00,,,,3225.0,62.849998474121094
2025-05-20 01:00:00+00:00,,,,3224.300048828125,62.7400016784668
2025-05-20 02:00:00+00:00,,,,3209.5,62.65999984741211
2025-05-20 03:00:00+00:00,,,,3213.199951171875,62.7400016784668
2025-05-20 04:00:00+00:00,,,,3219.5,62.720001220703125
2025-05-20 05:00:00+00:00,,,,3216.10009765625,
2025-05-20 06:00:00+00:00,,,,3211.699951171875,
2025-05-20 07:00:00+00:00,,,,3224.800048828125,62.25
2025-05-20 08:00:00+00:00,,,,3238.39990234375,62.70000076293945
2025-05-20 09:00:00+00:00,,,,3238.5,62.75
2025-05-20 10:00:00+00:00,,,,3237.300048828125,62.540000915527344
2025-05-20 11:00:00+00:00,,,,3243.699951171875,62.43000030517578
2025-05-20 12:00:00+00:00,,,,3245.39990234375,62.619998931884766
2025-05-20 13:00:00+00:00,,,,3264.60009765625,62.189998626708984
2025-05-20 14:00:00+00:00,,,,3285.300048828125,62.349998474121094
2025-05-20 15:00:00+00:00,,,,3279.5,62.2400016784668
2025-05-20 16:00:00+00:00,,,,3282.0,62.79999923706055
2025-05-20 17:00:00+00:00,,,,3289.39990234375,62.560001373291016
2025-05-20 18:00:00+00:00,,,,3290.5,62.619998931884766
2025-05-20 19:00:00+00:00,,,,3296.800048828125,
2025-05-20 20:00:00+00:00,,,,3292.60009765625,
2025-05-20 21:00:00+00:00,,,,3292.60009765625,
2025-05-20 22:00:00+00:00,,,,3300.199951171875,
2025-05-20 23:00:00+00:00,,,,3293.89990234375,
2025-05-21 00:00:00+00:00,,,,3305.89990234375,
2025-05-21 01:00:00+00:00,,,,3296.800048828125,
2025-05-21 02:00:00+00:00,,,,3304.300048828125,
2025-05-21 03:00:00+00:00,,,,3308.699951171875,
2025-05-21 04:00:00+00:00,,,,3304.199951171875,
2025-05-21 05:00:00+00:00,,,,3318.199951171875,
2025-05-21 06:00:00+00:00,,,,3321.89990234375,
2025-05-21 07:00:00+00:00,,,,3311.800048828125,62.91999816894531
2025-05-21 08:00:00+00:00,,,,3310.699951171875,62.81999969482422
2025-05-21 09:00:00+00:00,,,,3315.60009765625,62.849998474121094
2025-05-21 10:00:00+00:00,,,,3314.199951171875,62.54999923706055
2025-05-21 11:00:00+00:00,,,,3313.300048828125,62.599998474121094
2025-05-21 12:00:00+00:00,,,,3304.300048828125,62.81999969482422
2025-05-21 13:00:00+00:00,,,,3306.10009765625,62.5099983215332
2025-05-21 14:00:00+00:00,,,,3306.800048828125,61.95000076293945
2025-05-21 15:00:00+00:00,,,,3313.800048828125,61.7599983215332
2025-05-21 16:00:00+00:00,,,,3305.199951171875,61.95000076293945
2025-05-21 17:00:00+00:00,,,,3318.800048828125,61.63999938964844
2025-05-21 18:00:00+00:00,,,,3316.5,61.52000045776367
2025-05-21 19:00:00+00:00,,,,3320.89990234375,61.31999969482422
