timestamp,Open,High,Low,Close,Volume,Open Interest,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,ATRr_14,VWAP_14,Hour_of_Day,Day_of_Week,Day_of_Month,Month
2023-11-10 12:00:00,37071.1,37204.0,36822.0,37185.32,2766.7754,56048.999,145.14452382615127,12.110265557805292,133.03425826834598,62.326499989083615,311.00138861983163,36742.15231041225,12,4,10,11
2023-11-10 13:00:00,37185.33,37260.19,36901.1,36962.24,2458.7419,57021.94,149.17618664308247,12.91354269978919,136.26264394329328,56.50997556495951,314.43628943270113,36771.80802240169,13,4,10,11
2023-11-10 14:00:00,36962.24,37150.0,36824.0,37056.69,2115.588,56520.992,158.16935623875906,17.52536983637262,140.64398640238645,58.28501857678826,315.2622687589368,36790.553779763184,14,4,10,11
2023-11-10 15:00:00,37056.69,37175.0,36935.2,37082.14,1783.53687,57081.062,165.44298647767573,19.839200060231434,145.6037864174443,58.77329789820631,309.87210670472723,36807.559176110684,15,4,10,11
2023-11-10 16:00:00,37082.13,37455.0,37080.0,37377.46,4116.81195,57077.22,192.814600066813,37.76865091949497,155.04594914731803,64.03415285633906,314.524099082961,36869.872946044285,16,4,10,11
2023-11-10 17:00:00,37377.47,37430.0,37153.5,37200.47,2067.13026,57219.453,197.943418690018,34.31797563415998,163.62544305585803,59.16158302043666,311.8080920056067,36893.07518060762,17,4,10,11
2023-11-10 18:00:00,37200.46,37296.5,37144.23,37246.45,1502.09831,56849.966,203.3738786519025,31.798748476835556,171.57513017506693,60.01286149504879,300.412514005206,36906.94878924178,18,4,10,11
2023-11-10 19:00:00,37246.45,37424.22,37210.0,37225.96,1773.33367,56504.495,203.6763315718781,25.68096111744893,177.99537045442918,59.41845738983098,294.25590586197706,36924.60185615124,19,4,10,11
2023-11-10 20:00:00,37225.96,37274.82,37070.19,37231.86,1353.44443,56373.594,202.06285358528112,19.253986504681563,182.80886708059955,59.542716694330394,287.85405544326426,36933.77312390482,20,4,10,11
2023-11-10 21:00:00,37231.86,37374.61,37200.37,37266.25,1172.23442,56042.645,201.2393838968128,14.744413452970576,186.49497044384222,60.30566264216086,279.7387657687452,36943.762752560564,21,4,10,11
2023-11-10 22:00:00,37266.25,37526.0,37161.1,37351.71,1361.01357,55962.293,205.11821096257336,14.898592414984904,190.21961854758845,62.21269628356469,285.8217110709778,36956.79450166507,22,4,10,11
2023-11-10 23:00:00,37351.71,37492.2,37291.1,37301.63,1376.88103,55045.783,201.82466281224333,9.284035411723892,192.54062740051944,60.38197092296042,279.7701602801936,36969.634324013794,23,4,10,11
2023-11-11 00:00:00,37301.63,37408.26,37229.18,37296.73,1290.29453,55059.453,196.55336824646656,3.2101926767576856,193.34317556970888,60.19532291228194,272.5780059744656,37311.39000000001,0,5,11,11
2023-11-11 01:00:00,37296.72,37317.79,37013.81,37053.25,1885.49021,54723.094,170.760606199241,-18.066055496374304,188.82666169561531,51.65152232663474,274.8210055477183,37202.67802622003,1,5,11,11
2023-11-11 02:00:00,37053.26,37124.75,36900.1,37106.28,1290.86068,54145.067,152.83692532236455,-28.791789098600617,181.62871442096517,53.20924945609739,271.23736229430995,37156.736261175094,2,5,11,11
2023-11-11 03:00:00,37106.29,37120.0,37031.39,37039.97,700.41372,54353.564,131.76273745219078,-39.89278157501951,171.6555190272103,50.996701218984,258.19255070185926,37144.13660448486,3,5,11,11
2023-11-11 04:00:00,37039.97,37082.0,36920.73,37058.39,1142.87162,54362.861,115.21945365131978,-45.148852300712434,160.36830595203222,51.598785317028785,251.26951136601193,37121.72026814499,4,5,11,11
2023-11-11 05:00:00,37058.39,37131.35,37034.8,37074.64,823.46654,54456.361,102.24144550361962,-46.501488358730114,148.74293386234973,52.15725086985258,240.21811769701077,37116.93455423721,5,5,11,11
2023-11-11 06:00:00,37074.64,37134.85,36997.24,37084.27,697.20265,54735.228,91.67655085224396,-45.653106408084625,137.3296572603286,52.50697657324559,232.88896643293862,37112.94446073578,6,5,11,11
2023-11-11 07:00:00,37084.28,37100.87,36928.4,37006.4,1011.63692,54945.977,76.14261286780675,-48.94963551401747,125.09224838182422,49.364617753838345,228.5733259734431,37101.38285874366,7,5,11,11
2023-11-11 08:00:00,37006.4,37037.95,36929.99,36967.16,759.5955,55395.845,59.974170140762,-52.09446259284978,112.06863273361178,47.8118108159782,219.9580884039114,37091.651117725065,8,5,11,11
2023-11-11 09:00:00,36967.17,37056.25,36932.99,37032.14,712.52873,55746.79,51.80671022480965,-48.209538007041715,100.01624823185136,50.583889996230106,213.05108208934647,37085.81206485667,9,5,11,11
2023-11-11 10:00:00,37032.13,37032.14,36957.15,37008.95,487.33392,55646.828,42.967398778120696,-45.63907956298455,88.60647834110524,49.5719034857522,203.18957622582158,37081.91406251183,10,5,11,11
2023-11-11 11:00:00,37008.94,37014.89,36910.0,36988.52,659.31815,55651.414,33.922611761161534,-43.747093263954966,77.6697050251165,48.64851513841908,196.16817792397717,37075.541366956284,11,5,11,11
2023-11-11 12:00:00,36988.51,37111.08,36951.1,37099.8,778.03638,55720.886,35.32669473350688,-33.874408233287696,69.20110296679458,53.70675954254294,193.58330807226474,37074.171558458685,12,5,11,11
2023-11-11 13:00:00,37099.79,37193.55,37059.63,37142.01,903.93469,55802.292,39.39135581174196,-23.847797724042096,63.239153535784055,55.49742661336301,189.3216432099605,37078.13025391639,13,5,11,11
2023-11-11 14:00:00,37142.0,37274.3,37125.4,37236.83,1336.70612,55898.938,49.69100359883305,-10.838519949560812,60.52952354839386,59.30547558718055,186.43438298067773,37090.5048735272,14,5,11,11
2023-11-11 15:00:00,37236.84,37240.2,37021.32,37050.77,1107.82343,55977.443,42.35185581265978,-14.54213418858727,56.89399000124705,50.223822422714356,188.7519270534863,37091.470858680346,15,5,11,11
2023-11-11 16:00:00,37050.78,37173.44,37050.77,37129.8,935.31506,55102.611,42.423556483743596,-11.576346814002768,53.999903297746364,53.48228081764913,184.0317894068091,37092.97279417501,16,5,11,11
2023-11-11 17:00:00,37129.79,37162.81,37030.2,37109.99,953.71573,54944.129,40.41598798976338,-10.86713224638639,51.28312023614977,52.55359199398899,180.35880444917993,37093.4108483011,17,5,11,11
2023-11-11 18:00:00,37109.99,37142.2,37080.0,37120.67,599.44805,54875.84,39.234491443312436,-9.638903034269873,48.87339447758231,53.02715592383828,171.91888984566685,37094.103256570335,18,5,11,11
2023-11-11 19:00:00,37120.67,37175.0,37087.85,37148.79,697.42714,55068.596,40.10489168250206,-7.014802236064206,47.11969391856626,54.31995359231268,165.86396914240504,37095.70478351164,19,5,11,11
2023-11-11 20:00:00,37148.79,37149.14,36980.0,37000.66,805.42256,55049.701,28.513155212545826,-14.885230964816351,43.39838617736218,46.984153316397,166.0979713465189,37093.54761601424,20,5,11,11
2023-11-11 21:00:00,37000.66,37077.77,36907.29,36980.79,709.50125,54675.364,17.521302933098923,-20.701666595410607,38.22296952850953,46.08509447089818,166.41097339319583,37089.87808826634,21,5,11,11
2023-11-11 22:00:00,36980.79,36995.07,36666.93,36891.91,1642.15456,54708.243,1.6196374385617673,-29.282665671958213,30.90230311051998,42.195587013625854,177.96304672225324,37072.01362302651,22,5,11,11
2023-11-11 23:00:00,36891.92,37155.0,36786.36,37130.0,1054.47421,53670.165,8.135544672884862,-18.2134067501081,26.34895142299296,53.51384407493956,191.5828290992351,37069.801130405955,23,5,11,11
2023-11-12 00:00:00,37129.99,37180.0,36731.1,36906.86,1720.44756,53201.578,-4.652454441798909,-24.801124691833497,20.148670250034588,44.68334596853153,209.9626270207184,36939.32,0,6,12,11
2023-11-12 01:00:00,36906.86,37004.75,36836.01,36954.99,703.25458,53130.776,-10.779092443990521,-24.74221015522009,13.963117711229568,46.72537798150394,207.01815366209553,36937.1718696716,1,6,12,11
2023-11-12 02:00:00,36954.99,36958.11,36850.0,36898.51,521.34891,53393.589,-19.961853358028748,-27.13997685540665,7.178123497377905,44.64270696201726,199.95328554337448,36930.982139794236,2,6,12,11
2023-11-12 03:00:00,36898.51,36988.77,36861.1,36988.77,495.40309,53558.414,-19.728610731042863,-21.525387382736614,1.7967766516937522,48.586636875233964,194.7901937188476,36933.17533291253,3,6,12,11
2023-11-12 04:00:00,36988.76,37018.51,36913.28,37006.0,551.66242,53611.426,-17.94657037392608,-15.794677620495865,-2.1518927534302144,49.32878449258556,188.39303702464446,36939.54413939975,4,6,12,11
2023-11-12 05:00:00,37006.0,37118.34,36946.6,37108.05,742.45284,53501.577,-8.205124847707339,-4.842585675421699,-3.3625391722856395,53.60083937245637,187.20353438002687,36958.06703421559,5,6,12,11
2023-11-12 06:00:00,37108.06,37160.24,37079.79,37143.51,808.26141,53268.839,2.3492854631113005,4.569459708317552,-2.2201742452062514,55.019917017793176,179.57828192431046,36982.824478528455,6,6,12,11
2023-11-12 07:00:00,37143.51,37171.1,37105.1,37127.95,820.00177,53352.372,9.350384305347688,9.256446840443152,0.09393746490453658,54.23605490985518,171.46554750114544,37002.39938664627,7,6,12,11
2023-11-12 08:00:00,37127.95,37129.34,37052.73,37095.84,899.04885,53687.233,12.167537138382613,9.658879738782462,2.508657399600152,52.57154688849432,164.69015125106316,37013.57110896251,8,6,12,11
2023-11-12 09:00:00,37095.85,37111.87,37026.69,37056.69,726.06598,53793.006,11.11296984643559,6.8834499574683505,4.229519888967239,50.53512710628352,159.0108547331301,37018.253322270895,9,6,12,11
2023-11-12 10:00:00,37056.69,37132.36,37032.84,37094.46,594.36267,53615.6,13.173089833137055,7.154855955335853,6.018233877801203,52.44884332909387,154.76150796647823,37022.983398038115,10,6,12,11
2023-11-12 11:00:00,37094.45,37105.0,37052.23,37055.5,605.56719,53887.949,11.5291030439912,4.4086953329519964,7.120407711039203,50.287626093697845,147.4764002545867,37026.14221011444,11,6,12,11
2023-11-12 12:00:00,37055.49,37090.0,36963.0,37007.36,944.12967,53911.349,6.269465496436169,-0.6807537716824275,6.950219268118596,47.67358654373643,146.01380023640195,37025.58104318259,12,6,12,11
2023-11-12 13:00:00,37007.35,37133.46,36931.1,37069.25,987.46593,53898.95,7.014313964915345,0.05127575743739854,6.963038207477947,51.186670517307356,150.03852879094472,37027.27031961269,13,6,12,11
2023-11-12 14:00:00,37069.26,37189.0,37069.25,37145.55,969.0206,54339.183,13.60455918705702,5.313216783663258,8.291342403393763,55.18162982842409,147.87506244873438,37035.87392861863,14,6,12,11
2023-11-12 15:00:00,37145.55,37222.22,37074.53,37152.11,975.03487,54266.13,19.136123857548228,8.675825163323571,10.460298694224656,55.51869619719747,147.86184370239638,37044.36370129228,15,6,12,11
2023-11-12 16:00:00,37152.1,37182.93,37095.0,37109.99,548.87174,54360.224,19.891895336048037,7.545277313458705,12.346618022589332,52.774274517255776,143.5809977236538,37047.788725015635,16,6,12,11
2023-11-12 17:00:00,37110.0,37110.99,37059.94,37076.68,457.36875,54522.924,17.600127744153724,4.202807777251513,13.397319966902211,50.6422342907684,136.97164074339253,37048.918283207386,17,6,12,11
2023-11-12 18:00:00,37076.68,37200.0,37051.95,37145.15,679.13954,54496.032,21.066006380198814,6.134949130637281,14.931057249561533,54.693956302314206,137.7629521188647,37052.76081143622,18,6,12,11
2023-11-12 19:00:00,37145.15,37162.33,37080.0,37105.01,536.23779,54698.231,20.339318629179616,4.326609103694466,16.01270952548515,51.99906409042584,133.8034555389459,37054.97166830663,19,6,12,11
2023-11-12 20:00:00,37105.0,37155.0,37083.37,37131.98,480.96979,54669.36,21.689642258672393,4.541546186549795,17.1480960721226,53.65150507324676,129.362494429021,37057.06070589322,20,6,12,11
2023-11-12 21:00:00,37131.98,37193.83,37131.98,37157.31,453.04934,54586.932,24.521039492501586,5.89835473630319,18.622684756198396,55.21100894877382,124.54017339837657,37059.96515564303,21,6,12,11
2023-11-12 22:00:00,37157.31,37196.94,37139.0,37155.67,300.95497,54609.12,26.329102402291028,6.165134116874103,20.163968285416924,55.08178228023009,119.78301815563556,37061.85804012718,22,6,12,11
2023-11-12 23:00:00,37155.67,37202.09,36938.23,37064.13,1167.06848,54549.254,20.143292973742064,-0.016540249339890067,20.159833223081954,48.28792044234956,130.07423114451825,37062.27320774668,23,6,12,11
2023-11-13 00:00:00,37064.13,37140.93,36952.86,37096.48,1029.29998,54377.532,17.64793466962874,-2.0095188427625743,19.657453512391314,50.60652338252436,134.21678606276691,37063.42333333334,0,0,13,11
2023-11-13 01:00:00,37096.49,37417.99,37096.48,37192.96,1943.39252,54369.145,23.188176059062243,2.8245780373367424,20.3635980217255,56.82412910874386,147.59487277256892,37176.12081500953,1,0,13,11
2023-11-13 02:00:00,37192.95,37250.0,37105.13,37142.13,1030.4686,53746.657,23.209753488852584,2.2769243737016645,20.93282911515092,53.03626806545671,147.4002390030999,37173.45208295965,2,0,13,11
2023-11-13 03:00:00,37142.14,37155.2,36852.11,36914.01,1819.54608,53998.193,4.764553429697116,-12.934620548363043,17.69917397806016,40.11295549620341,158.52093621716395,37111.054185399254,3,0,13,11
2023-11-13 04:00:00,36914.01,36957.41,36812.39,36927.45,1035.36325,54587.931,-8.668974291060294,-21.094518615296366,12.42554432423607,41.02473821773061,157.55658363022394,37079.05293482297,4,0,13,11
2023-11-13 05:00:00,36927.45,36927.46,36821.13,36916.94,766.03448,55304.965,-19.93343077551981,-25.887180079804704,5.953749304284894,40.50538907848267,153.89754194235093,37059.908069987316,5,0,13,11
2023-11-13 06:00:00,36916.93,36965.89,36755.0,36962.95,1165.29174,55619.883,-24.86138465051772,-24.652107163842093,-0.20927748667562884,43.85619766872949,157.96843180361154,37037.99341543724,6,0,13,11
2023-11-13 07:00:00,36962.95,37044.88,36937.27,36960.29,934.28682,55914.349,-28.651190283053438,-22.753530237102247,-5.8976600459511905,43.702948960936375,154.3714009604965,37032.49934549543,7,0,13,11
2023-11-13 08:00:00,36960.28,37050.0,36920.0,37023.33,964.90897,55711.204,-26.2650700204249,-16.293927979578967,-9.971142040845933,48.312616896567604,152.6305866061753,37029.36476772456,8,0,13,11
2023-11-13 09:00:00,37023.32,37034.97,36962.07,36987.48,781.66837,55972.258,-26.95611460074724,-13.587978047921045,-13.368136552826197,46.00559211902403,146.93554470573434,37027.01199481391,9,0,13,11
2023-11-13 10:00:00,36987.49,36996.98,36910.37,36975.09,661.09989,55946.17,-28.17871517392632,-11.8484628968801,-16.33025227704622,45.2022172087445,142.62657722675337,37023.404491178895,10,0,13,11
2023-11-13 11:00:00,36975.1,36975.1,36692.58,36810.02,1962.06897,55922.071,-41.983445364610816,-20.522554470051674,-21.460890894559142,36.14595694609666,152.61896456769935,36995.90817249341,11,0,13,11
2023-11-13 12:00:00,36810.02,36945.18,36634.01,36929.57,1531.32654,56549.75,-42.783921207847015,-17.0584242506303,-25.725496957216716,44.7754873223489,163.94403852714927,36980.26097204053,12,0,13,11
2023-11-13 13:00:00,36929.58,36945.89,36764.33,36827.25,1086.28337,57164.752,-51.08578779491654,-20.288232670159857,-30.797555124756684,39.81584525189208,165.2023214894956,36971.521996195814,13,0,13,11
2023-11-13 14:00:00,36827.25,36912.96,36534.04,36787.23,2442.35612,57088.903,-60.20040363613225,-23.52227880910045,-36.6781248270318,38.0409895277912,180.46786995453152,36942.60418633051,14,0,13,11
2023-11-13 15:00:00,36787.23,36892.25,36653.68,36841.91,2216.06582,57217.979,-62.29350261558284,-20.492302230840828,-41.80120038474201,41.854783373321034,184.6180221006364,36927.3954401359,15,0,13,11
2023-11-13 16:00:00,36841.9,37031.45,36822.53,36857.73,1588.76273,57240.952,-61.961503210703086,-16.128242260768857,-45.83326094993423,42.94893906072681,186.35387766487656,36925.76973148655,16,0,13,11
2023-11-13 17:00:00,36857.73,36863.89,36622.57,36670.09,1557.24046,56918.205,-75.96370876857691,-24.10435825491414,-51.85935051366277,34.62608702221407,190.2800292602425,36912.626037020425,17,0,13,11
2023-11-13 18:00:00,36670.09,36786.84,36601.0,36746.99,1106.40786,56670.447,-79.93394151314715,-22.4596727995875,-57.474268713559646,39.77681978978453,189.96288431308207,36903.94572988293,18,0,13,11
2023-11-13 19:00:00,36746.99,36844.99,36738.19,36844.98,593.91844,56471.513,-74.31672851799522,-13.47396784354845,-60.842760674446765,45.652818171970196,184.02267829071877,36901.80349540708,19,0,13,11
2023-11-13 20:00:00,36844.98,36875.0,36743.74,36785.18,866.16686,56193.125,-73.83923425093235,-10.397178861188465,-63.442055389743885,42.90177531726307,180.25391555566756,36898.58928825825,20,0,13,11
2023-11-13 21:00:00,36785.18,36788.79,36333.0,36480.0,3676.83596,56074.144,-96.96849960578402,-26.821155372832095,-70.14734423295192,32.228283763935984,199.93506444454852,36854.998749837716,21,0,13,11
2023-11-13 22:00:00,36480.01,36605.47,36443.59,36467.25,1068.97234,55653.885,-115.0017587914408,-35.88353164679111,-79.1182271446497,31.87152642993727,197.21684555565253,36843.25830295788,22,0,13,11
2023-11-13 23:00:00,36467.24,36596.35,36462.93,36462.93,970.41635,55782.753,-128.16443469140359,-39.23696603740311,-88.92746865400048,31.743309262966115,192.65992801596295,36833.32119276728,23,0,13,11
2023-11-14 00:00:00,36462.93,36470.0,36190.17,36245.49,2448.68056,56241.308,-154.36215017209906,-52.34774521447886,-102.0144049576202,26.06046397904349,198.88636172910856,36301.886666666665,0,1,14,11
2023-11-14 01:00:00,36245.49,36427.02,36221.96,36323.84,990.93945,57046.274,-166.87817056099448,-51.89101248269941,-114.98715807829507,30.863390625693608,199.32733589131493,36308.336167218906,1,1,14,11
2023-11-14 02:00:00,36323.84,36466.48,36323.84,36426.99,738.60443,57184.061,-166.55393387923687,-41.25342064075343,-125.30051323848343,36.69369359368835,195.27824047050723,36325.56000513317,2,1,14,11
2023-11-14 03:00:00,36426.99,36490.22,36426.99,36448.07,472.80078,57334.816,-162.7202563208266,-29.935794465874523,-132.78446185495207,37.84722553326153,185.84622329404266,36338.72773820538,3,1,14,11
2023-11-14 04:00:00,36448.08,36524.37,36381.1,36500.0,655.11892,57538.271,-153.71973679420626,-16.748219951403343,-136.9715168428029,40.71320466475682,182.8050644873256,36354.74873397192,4,1,14,11
2023-11-14 05:00:00,36499.99,36630.0,36499.99,36627.79,653.30217,57542.329,-134.72218176002207,1.7994680662246765,-136.52164982624674,47.169196208931176,179.0339884525168,36380.0915321497,5,1,14,11
2023-11-14 06:00:00,36627.78,36700.0,36590.0,36657.96,770.86234,57567.429,-115.8960382801306,16.500489236892918,-132.39652751702351,48.59249036469959,174.10298927733706,36410.927872281245,6,1,14,11
2023-11-14 07:00:00,36657.97,36714.11,36638.11,36683.86,843.51488,57408.16,-97.75936132830975,27.709732950971016,-125.46909427928077,49.841767550113175,167.0956329003844,36440.74955347739,7,1,14,11
2023-11-14 08:00:00,36683.86,36744.0,36638.25,36733.34,1163.6673,57658.671,-78.48852484094823,37.584455550666036,-116.07298039161427,52.230133553097744,162.71380197892836,36475.968870348224,8,1,14,11
2023-11-14 09:00:00,36733.34,36741.1,36475.1,36482.4,1484.36103,57479.004,-82.51384070024505,26.847311753095383,-109.36115245334044,41.450316430350824,170.09138755186206,36489.07173804601,9,1,14,11
2023-11-14 10:00:00,36482.4,36543.9,36395.92,36492.22,1233.57164,57604.567,-83.94388770453224,20.333811799046558,-104.2776995035788,41.955186879672894,168.51200272672926,36487.80912950687,10,1,14,11
2023-11-14 11:00:00,36492.22,36499.99,36236.36,36259.18,1951.41451,58409.592,-102.6977548707946,1.2639557062273639,-103.96171057702196,34.37897673086517,175.30614538910555,36465.10773507742,11,1,14,11
2023-11-14 12:00:00,36259.17,36398.73,36205.81,36348.48,1411.89809,58972.846,-109.09696413359052,-4.108202845254837,-104.98876128833568,38.92991113068486,176.5642778613127,36451.06049455582,12,1,14,11
2023-11-14 13:00:00,36348.48,36671.22,36344.85,36503.26,2796.85236,59600.527,-100.52019687072607,3.574851534087699,-104.09504840481377,45.92940721147491,187.26468658550482,36459.85370766308,13,1,14,11
2023-11-14 14:00:00,36503.26,36693.01,36462.24,36594.81,1744.40485,59144.784,-85.35184420756559,14.99456335779854,-100.34640756536413,49.608365451380514,190.37220897225475,36470.981466983176,14,1,14,11
2023-11-14 15:00:00,36594.8,36619.89,35889.0,36147.09,4676.55905,59018.708,-108.21069218705088,-6.291427697349391,-101.91926448970149,36.52128866775547,228.98062261709364,36421.889724446366,15,1,14,11
2023-11-14 16:00:00,36147.09,36417.23,36106.73,36268.9,1735.79902,56813.068,-115.16983869875548,-10.60045936724319,-104.5693793315123,41.075807517218415,234.80343528730123,36411.27496798859,16,1,14,11
2023-11-14 17:00:00,36268.89,36319.06,36070.0,36091.09,1438.08553,58034.47,-133.49395817433106,-23.139663074254997,-110.35429510007606,36.91243716725979,235.82176133820812,36397.99759973338,17,1,14,11
2023-11-14 18:00:00,36091.1,36125.74,34800.0,35230.0,8157.18377,56937.439,-215.02010353923833,-83.73264675132981,-131.28745678790852,24.14770236665975,313.67306409976453,36164.41684661996,18,1,14,11
2023-11-14 19:00:00,35230.0,35485.96,35084.0,35293.99,4325.1269,55414.586,-271.3388772178514,-112.04113634395429,-159.2977408738971,26.190382102330126,319.97927380692414,36068.91612179014,19,1,14,11
2023-11-14 20:00:00,35294.0,35470.17,35214.39,35285.99,1702.94974,55428.984,-313.00926825132046,-122.96922190193868,-190.04004634938178,26.09576619620788,315.3936113921438,36038.25163512897,20,1,14,11
2023-11-14 21:00:00,35285.99,35618.96,35216.0,35575.99,1758.97542,55738.201,-318.95605019205686,-103.13280307414004,-215.82324711791682,35.2303094155485,321.64835343556206,36015.10272479654,21,1,14,11
2023-11-14 22:00:00,35575.99,35627.99,35450.0,35608.0,1096.43676,56343.058,-317.4268787759138,-81.28290532639755,-236.14397344951624,36.168146349356206,311.38704247587896,36003.875839325745,22,1,14,11
2023-11-14 23:00:00,35608.0,35673.14,35518.0,35551.19,1252.57466,56211.49,-317.14326152650756,-64.79943046159303,-252.34383106491453,35.19416645489166,300.2265394418876,35992.229237251144,23,1,14,11
2023-11-15 00:00:00,35551.2,35627.6,35480.27,35496.78,949.99352,55821.965,-317.64728491770074,-52.242763082228976,-265.40452183547177,34.24304764474575,289.30535805318146,35534.88333333333,0,2,15,11
2023-11-15 01:00:00,35496.78,35665.45,35368.43,35424.17,1376.10732,55837.17,-320.2145136724139,-43.84799346955367,-276.3665202028602,32.962809673346136,289.85640390652543,35505.974106120295,1,2,15,11
2023-11-15 02:00:00,35424.16,35515.04,35360.0,35480.6,2152.5118,55883.551,-314.0751685238574,-30.166918656797748,-283.9082498670597,34.99681110115245,280.2266607703451,35479.97538484344,2,2,15,11
2023-11-15 03:00:00,35480.6,35508.72,35370.0,35381.99,724.48299,56220.378,-313.55226086018956,-23.715208794503894,-289.83705206568567,33.10645459753196,270.119042143892,35471.65732032163,3,2,15,11
2023-11-15 04:00:00,35382.0,35578.85,35375.38,35578.84,667.27605,56681.668,-293.86619632757356,-3.223315409510292,-290.64288091806327,40.066097305876454,265.35839627647124,35476.13199400476,4,2,15,11
2023-11-15 05:00:00,35578.85,35614.51,35536.21,35600.0,607.33952,56741.713,-273.40576176409377,13.789695323175636,-287.1954570872694,40.77934579176068,251.9970822567235,35486.20551680336,5,2,15,11
2023-11-15 06:00:00,35600.01,35615.62,35522.46,35581.84,773.7619,56814.331,-255.70843255607906,25.189619624952286,-280.89805218103135,40.33569353723698,240.65157638124353,35495.499566478655,6,2,15,11
